"Report_Name","Title Master Report",
"Report_ID","TR",
"Release","5",
"Institution_Name","University of Mary Washington",
"Institution_ID","BIOONE:75E18762-A058-E811-80C8-005056B9C586",
"Metric_Types","",
"Report_Filters","",
"Report_Attributes","Attributes_To_Show=Access_Method|Access_Type|Data_Type|Section_Type|YOP",
"Exceptions","",
"Reporting_Period","Begin_Date=2020-07-01; End_Date=2021-06-30",
"Created","2022-01-13T14:50:08Z",
"Created_By","Scholarly iQ for BioOne Complete",
"","",
"Title","Publisher","Publisher_ID","Platform","DOI","Proprietary_ID","ISBN","Print_ISSN","Online_ISSN","URI","Data_Type","Section_Type","YOP","Access_Type","Access_Method","Metric_Type","Reporting_Period_Total","Jul-2020","Aug-2020","Sep-2020","Oct-2020","Nov-2020","Dec-2020","Jan-2021","Feb-2021","Mar-2021","Apr-2021","May-2021","Jun-2021",
"Bulletin of the Peabody Museum of Natural History","Peabody Museum of Natural History, Yale University","","BioOne","10.3374/pbmb","BIOONE:pbmb","","0079-032X","2162-4135","","Journal","Article","2009","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Bulletin of the Peabody Museum of Natural History","Peabody Museum of Natural History, Yale University","","BioOne","10.3374/pbmb","BIOONE:pbmb","","0079-032X","2162-4135","","Journal","Article","2009","Controlled","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2001","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2001","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2001","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2001","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2018","OA_Gold","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2018","OA_Gold","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Radiation Research","Radiation Research Society","","BioOne","10.1667/rare","BIOONE:rare","","0033-7587","1938-5404","","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2008","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2008","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2008","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2008","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2009","Controlled","Regular","Total_Item_Investigations","6","0","0","0","0","0","0","0","0","6","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2009","Controlled","Regular","Total_Item_Requests","6","0","0","0","0","0","0","0","0","6","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2009","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2009","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","Controlled","Regular","Total_Item_Investigations","3","0","0","0","0","0","0","0","0","3","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","Controlled","Regular","Total_Item_Requests","3","0","0","0","0","0","0","0","0","3","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","Controlled","Regular","Unique_Item_Investigations","3","0","0","0","0","0","0","0","0","3","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","Controlled","Regular","Unique_Item_Requests","3","0","0","0","0","0","0","0","0","3","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","OA_Gold","Regular","Total_Item_Investigations","4","0","0","0","0","0","0","0","0","3","1","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","OA_Gold","Regular","Total_Item_Requests","4","0","0","0","0","0","0","0","0","3","1","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","OA_Gold","Regular","Unique_Item_Investigations","4","0","0","0","0","0","0","0","0","3","1","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2014","OA_Gold","Regular","Unique_Item_Requests","4","0","0","0","0","0","0","0","0","3","1","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2015","OA_Gold","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2015","OA_Gold","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2015","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2015","OA_Gold","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2019","OA_Gold","Regular","Total_Item_Investigations","3","0","0","0","0","0","0","0","0","1","0","2","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2019","OA_Gold","Regular","Total_Item_Requests","3","0","0","0","0","0","0","0","0","1","0","2","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2019","OA_Gold","Regular","Unique_Item_Investigations","2","0","0","0","0","0","0","0","0","1","0","1","0",
"Journal of Raptor Research","Raptor Research Foundation","","BioOne","10.3356/rapt","BIOONE:rapt","","0892-1016","2162-4569","","Journal","Article","2019","OA_Gold","Regular","Unique_Item_Requests","2","0","0","0","0","0","0","0","0","1","0","1","0",
"AMBIO: A Journal of the Human Environment","Royal Swedish Academy of Sciences","","BioOne","10.1579/ambi","BIOONE:ambi","","0044-7447","1654-7209","","Journal","Article","2010","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0",
"AMBIO: A Journal of the Human Environment","Royal Swedish Academy of Sciences","","BioOne","10.1579/ambi","BIOONE:ambi","","0044-7447","1654-7209","","Journal","Article","2010","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0",
"AMBIO: A Journal of the Human Environment","Royal Swedish Academy of Sciences","","BioOne","10.1579/ambi","BIOONE:ambi","","0044-7447","1654-7209","","Journal","Article","2010","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0",
"AMBIO: A Journal of the Human Environment","Royal Swedish Academy of Sciences","","BioOne","10.1579/ambi","BIOONE:ambi","","0044-7447","1654-7209","","Journal","Article","2010","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Air, Soil and Water Research","SAGE Publishing","","BioOne","10.1177/aswr","BIOONE:aswr","","","1178-6221","","Journal","Article","2020","OA_Gold","Regular","Total_Item_Investigations","2","0","0","0","2","0","0","0","0","0","0","0","0",
"Air, Soil and Water Research","SAGE Publishing","","BioOne","10.1177/aswr","BIOONE:aswr","","","1178-6221","","Journal","Article","2020","OA_Gold","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Air, Soil and Water Research","SAGE Publishing","","BioOne","10.1177/aswr","BIOONE:aswr","","","1178-6221","","Journal","Article","2020","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Air, Soil and Water Research","SAGE Publishing","","BioOne","10.1177/aswr","BIOONE:aswr","","","1178-6221","","Journal","Article","2020","OA_Gold","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","2","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","2","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","6","0","3","0","3","0","0","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","6","0","3","0","3","0","0","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","5","0","2","0","3","0","0","0","0","0","0","0","0",
"Rangeland Ecology and Management","Society for Range Management","","BioOne","10.1016/rama","BIOONE:rama","","1550-7424","1551-5028","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","5","0","2","0","3","0","0","0","0","0","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2012","Controlled","Regular","Total_Item_Investigations","7","0","0","0","0","0","0","0","6","1","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2012","Controlled","Regular","Total_Item_Requests","7","0","0","0","0","0","0","0","6","1","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2012","Controlled","Regular","Unique_Item_Investigations","3","0","0","0","0","0","0","0","2","1","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2012","Controlled","Regular","Unique_Item_Requests","3","0","0","0","0","0","0","0","2","1","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","3","0","0","0","3","0","0","0","0","0","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","3","0","0","0","3","0","0","0","0","0","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","3","0","0","0","3","0","0","0","0","0","0","0","0",
"Rangelands","Society for Range Management","","BioOne","10.1016/rala","BIOONE:rala","","0190-0528","1551-501X","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","3","0","0","0","3","0","0","0","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2005","Controlled","Regular","Total_Item_Investigations","2","0","0","0","2","0","0","0","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2005","Controlled","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2005","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2005","Controlled","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2007","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2007","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2007","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2007","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2009","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","0","0","0","2","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2009","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","0","0","0","2","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2009","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Palaios","Society for Sedimentary Geology","","BioOne","10.2110/palo","BIOONE:palo","","0883-1351","1938-5323","","Journal","Article","2009","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2012","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2012","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2012","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2012","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2014","Controlled","Regular","Total_Item_Investigations","2","0","0","0","2","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2014","Controlled","Regular","Total_Item_Requests","2","0","0","0","2","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2014","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2014","Controlled","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2016","Controlled","Regular","Total_Item_Investigations","5","0","0","0","2","0","0","0","1","2","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2016","Controlled","Regular","Total_Item_Requests","5","0","0","0","2","0","0","0","1","2","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2016","Controlled","Regular","Unique_Item_Investigations","3","0","0","0","1","0","0","0","1","1","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2016","Controlled","Regular","Unique_Item_Requests","3","0","0","0","1","0","0","0","1","1","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","2","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","2","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2019","Controlled","Regular","Total_Item_Investigations","2","0","0","2","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2019","Controlled","Regular","Total_Item_Requests","2","0","0","2","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2019","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2019","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","0","1","0","1","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","0","1","0","1","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","2","0","0","0","0","0","0","0","0","1","0","1","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","2","0","0","0","0","0","0","0","0","1","0","1","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2021","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2021","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2021","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Herpetology","Society for the Study of Amphibians and Reptiles","","BioOne","10.1670/hpet","BIOONE:hpet","","0022-1511","1937-2418","","Journal","Article","2021","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2001","Controlled","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2001","Controlled","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2001","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2001","Controlled","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2017","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2017","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2017","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2017","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2019","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","2","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2019","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","2","0","0","0","0",
"Biology of Reproduction","Society for the Study of Reproduction","","BioOne","10.1095/bire","BIOONE:bire","","0006-3363","1529-7268","","Journal","Article","2019","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
